Feature,Normality Speech Normal,Mean Speech Normal,Std Speech Normal,Median Speech Normal,IQR Speech Normal,Normality Speech Impaired,Mean Speech Impaired,Std Speech Impaired,Median Speech Impaired,IQR Speech Impaired,p-value Speech,Normality Swallowing Normal,Mean Swallowing Normal,Std Swallowing Normal,Median Swallowing Normal,IQR Swallowing Normal,Normality Swallowing Impaired,Mean Swallowing Impaired,Std Swallowing Impaired,Median Swallowing Impaired,IQR Swallowing Impaired,p-value Swallowing,Normality Bulbar 0,Mean Bulbar 0,Std Bulbar 0,Median Bulbar 0,IQR Bulbar 0,Normality Bulbar 1,Mean Bulbar 1,Std Bulbar 1,Median Bulbar 1,IQR Bulbar 1,Normality Bulbar 2,Mean Bulbar 2,Std Bulbar 2,Median Bulbar 2,IQR Bulbar 2,Normality Bulbar 3,Mean Bulbar 3,Std Bulbar 3,Median Bulbar 3,IQR Bulbar 3,Normality Bulbar 4,Mean Bulbar 4,Std Bulbar 4,Median Bulbar 4,IQR Bulbar 4,F-stat,p-value,p-value 0 vs. 1,p-value 0 vs. 2,p-value 0 vs. 3,p-value 0 vs. 4,p-value 1 vs. 2,p-value 1 vs. 3,p-value 1 vs. 4,p-value 2 vs. 3,p-value 2 vs. 4,p-value 3 vs. 4
f2_median_i,False,1742.4501152793123,402.1959904533693,1874.79246969708,648.9407029075142,True,1629.548852012308,413.3394537350171,1677.5939547242915,535.402819713273,0.15028863242596038,False,1768.7639251348405,404.22642572872434,1896.734119108455,601.6936881054203,True,1585.794797353726,397.58655202740545,1628.8705683463195,516.5183425349069,0.008581198562936859,False,1722.767865564126,387.07112317791405,1865.915216274668,532.4205580979399,False,1748.151758527203,369.86776739203805,1883.914885619103,588.5635057147831,True,1741.3709455745507,403.04657612849206,1847.225596111162,611.2054450013422,True,1602.2817599456869,405.71687494204605,1705.46349958319,454.2794917869551,True,1388.707265187636,518.2514418649197,1309.3510320159135,721.5898411714368,4.5759091579133155,0.3336412663545941,,,,,,,,,,
f3_median_i,True,2442.0359418824587,152.66784589239015,2428.488183664553,249.30863750060917,True,2354.8809309352364,213.2748094478048,2353.5598057443103,280.405117619659,0.023387217968508924,True,2429.8604769015474,154.57589584274018,2412.8945240773774,261.25848811413016,True,2362.4537944611952,220.27441875735408,2360.022922913613,331.62542547448766,0.09237662897276831,True,2375.7045215173334,171.6671767047479,2356.702598432546,170.61309167418085,True,2410.2500118151042,155.21607931502203,2383.93320180033,205.3345555700057,True,2483.7698398807074,201.57784523070586,2531.255921511186,138.06187468226108,True,2375.738163700147,225.46955221246915,2404.658136534004,355.091979978356,True,2372.3842140609495,236.08676989913403,2315.2843409857715,387.6422404267514,0.8857270191430241,0.4756384335490417,,,,,,,,,,
f1_max_i,False,816.0559897143344,401.9051111759883,664.7550425867356,459.4578852105384,False,799.5783471590563,336.1138390365397,699.2658681763669,266.697172614524,0.523350595565405,False,843.1628404983525,389.0169831491,698.2123451598447,439.57094700473135,False,763.5807513834625,343.7140149056335,634.7336715443655,273.01608860181386,0.3258163035771582,False,817.540907018654,400.41760343301155,651.5919123069796,280.6651028229743,False,880.7613396636845,407.94552010705036,710.7100171134807,499.6513821673302,False,771.3740190097232,366.9328642971245,618.3121656822931,215.36375304425974,True,752.8645607619419,260.32651674198905,696.1957911206082,366.21655197767484,True,651.4237511293452,152.35996337216903,681.2448622168745,194.91691250317592,2.1009807988243097,0.7171921980585508,,,,,,,,,,
f2_max_i,True,2496.054782155306,232.15522323711852,2484.269597496574,276.69610920991954,True,2369.265253579284,284.3211554939791,2370.8689192306924,347.969164805083,0.01814818467284646,True,2464.8816730613667,236.56195259939577,2450.835072766601,253.3115176959118,True,2397.413798919204,295.3458537530649,2374.8357240956757,435.6916642237625,0.22508605856465505,False,2462.799477712789,230.6590307726621,2428.711668455234,214.23551583847802,True,2463.387602891483,242.70665355047103,2516.618581571997,280.3687588487023,True,2496.8251171938387,226.46151061260065,2449.266450142713,321.4379962179987,True,2282.1736861916766,324.03417694166797,2232.73487535422,478.53537914207277,True,2398.856321666055,316.1555283064775,2306.168059458942,282.04835213264687,6.513630525335373,0.16393357349145282,,,,,,,,,,
f3_max_i,True,3037.337551188419,235.94245892601288,3056.8092888323818,324.13771693496165,True,3013.948045099493,313.0765821145128,2999.2750600720315,515.7151658277357,0.6791879532239662,True,3032.215259794841,252.99876074501884,3057.663574386946,344.5125376446508,True,3018.341006319599,302.41588567317126,2949.9761028620846,437.57045953528086,0.8094804824679458,True,3030.485634420787,250.10232376147482,3058.563420562586,326.6425812367261,True,3013.215374242676,279.42566959915854,3025.499067704786,414.59997872662734,True,3082.33898930574,257.1748169137225,3144.298552986381,388.4769452383621,True,2971.3662901785324,307.74490530338795,3020.990578825591,367.7557606431469,True,3069.3068844389845,304.43410312429694,3023.0221507360457,554.917375748124,0.3378106442327587,0.8518471773487104,,,,,,,,,,
f1_min_i,False,177.45264780917083,91.25001395952754,199.5014885130087,169.189326878716,False,166.40937834792314,87.86993620794797,176.75780904493564,170.9339552944233,0.4465244226072733,False,178.25609633305064,91.20681566657261,195.3531722665062,158.65851285944245,False,164.43765449313625,87.39824169352757,165.3242198032733,163.23646094180188,0.5548089907403914,True,156.90227700121162,92.52795718283306,145.8657097575928,155.6606807002884,True,185.8738601757177,88.77151268798062,204.14495356991256,147.39797540663517,True,160.23356939049188,71.65106171209938,195.1435795735416,123.647141467236,True,193.4680286462543,95.06320880122438,203.4232275090377,170.09784717454698,True,157.19833490879742,82.27642421937405,159.2437009554658,175.25662768989883,0.7069371475168923,0.5892124708204529,,,,,,,,,,
f2_min_i,False,559.6570999259953,438.8507301671408,403.9565249386406,752.2157467141948,False,484.3847482347898,393.5558815367744,346.3358438306912,434.03580108243716,0.5552619159013621,False,555.1049232427603,403.0696474269532,423.79271605687757,636.4600748839769,False,483.3354865869793,436.0377874055897,332.23265794399947,435.27849668319124,0.29598983601936757,False,428.32464746170376,368.49706741146514,289.8891901569323,402.5237416278389,False,666.4259784778147,418.63534529838665,632.8534590671296,823.7594422321545,False,387.2368247232372,421.3213962367406,237.5744252261555,170.39978616703792,True,618.1525113206737,459.2298601302092,504.2156601803943,733.0246501120364,False,406.544002645124,313.89219897291207,346.9944821159356,181.8459302822667,7.415929842115702,0.11547408082907835,,,,,,,,,,
f3_min_i,True,2076.155071121418,149.38925584565058,2066.63335222171,227.6380882074534,True,1953.0036669386493,203.16864231949887,1924.370814762302,240.7745524617203,0.0010410289295391727,True,2061.869642277222,159.54863843701008,2072.077013174148,230.9343233823081,True,1959.989539632829,204.44417219060946,1933.4014510525694,230.1830630844065,0.008713174667093483,True,2023.9294038481542,163.70559470578903,2002.326834086832,272.31642151791425,True,2039.4982476381674,155.9250535899092,2063.399971945458,221.4722768404963,True,2042.9181397798222,200.38841158767755,2084.608983835701,276.256896274728,True,1957.724767623212,246.0349220100436,1861.774298392589,360.3860642687871,True,1970.7895470138487,211.08996558770494,2017.7581743545084,252.00012986205843,0.664355728195464,0.618288524186153,,,,,,,,,,
mfcc_0_i,True,-1942.2637860383138,66.97557435440193,-1931.95369202139,77.45432833124187,False,-1944.5437041332752,104.19277899292217,-1946.7772509414806,112.87062498995579,0.9038981814647817,True,-1950.0752819470547,77.57724634044465,-1938.9239585877704,105.5271890259121,False,-1934.8090655307833,96.73284430519426,-1939.2656956566166,89.41479382158468,0.47232344852988817,True,-1943.0817994519844,64.5672174240045,-1930.975045621291,64.13937393827587,True,-1970.7603649954142,87.4667679866979,-1963.733228103893,105.09096824740004,True,-1922.83661722679,55.89693801230567,-1923.425995422855,75.43886322550907,True,-1927.8029242018995,75.1093765908248,-1923.975851139975,81.22420667547067,True,-1900.8280110799292,161.10947779825636,-1909.2925437000285,71.32539490650174,1.5725726193559195,0.187922161110631,,,,,,,,,,
mfcc_1_i,True,-160.14061587663002,23.816155726109265,-161.32350254518798,28.557207471174564,False,-158.6923557563358,25.57437461392388,-155.2824889506107,30.260016862071723,0.49240764468833886,True,-158.69885982524494,23.719229554696742,-160.61688873095142,28.310815196616574,False,-160.3956579926173,25.8337886916873,-155.94551278473935,31.67686815644646,0.9861494237934321,True,-159.87371790661712,23.23835761631701,-155.3504064575247,27.951010106117906,True,-155.74061696958697,21.645042271921813,-160.3408405581268,31.84968893167732,True,-153.96380200417295,23.917968994421553,-150.6246879786618,39.22551673025791,False,-162.3397190668645,24.674508680174544,-156.676454125782,7.199997777137611,True,-175.5160091070128,33.56675497667257,-174.601910973272,41.980607426162635,2.418363497888265,0.6593112487710318,,,,,,,,,,
mfcc_2_i,True,-20.534433332265337,16.727614375720723,-19.71342046414353,20.0539793106592,False,-23.00915948525464,17.935090905482337,-20.189814190169503,20.826379337399793,0.67637842155153,True,-21.15010280137651,16.620233686258928,-19.71342046414353,21.178454795047394,True,-22.450555265748537,18.236146297297086,-20.189814190169503,19.94475242859636,0.7166496806222382,True,-19.31800067789328,16.087527154782215,-20.95437769161908,18.266142818782157,True,-22.374256944094903,17.388407192280912,-19.78265345405266,20.695834846312817,True,-30.513809445954752,16.49383470362285,-29.13911669901386,32.14313844643243,True,-14.904006240865737,10.473903251090546,-14.26672112736087,11.63059025487427,True,-27.61182306527529,24.6570261882702,-20.189814190169503,18.250197746712516,1.8547880355233084,0.12480507145545862,,,,,,,,,,
mfcc_3_i,True,-17.373423657029818,15.253864246376876,-17.305317916085116,19.847108632059406,True,-19.809956608549864,15.518901719359752,-18.816680234870773,22.206104674454238,0.43561133261184504,True,-18.303222382796964,14.370027912118644,-17.680620530653744,19.057907289249318,True,-18.848079407711683,16.676409612130662,-19.18958074893571,20.564187761667156,0.8650866340551061,True,-15.93315959161497,14.75929175327867,-15.98466690126592,15.261776158194937,True,-19.539709487019834,13.817112601729926,-20.52387085450098,20.110933391673193,True,-16.194228344335695,13.506863566157332,-19.64935911929452,16.29351910227822,True,-27.667227814526726,17.758421520256334,-30.92463568155555,23.76400701069586,True,-12.15466263259629,14.560960474033516,-10.398967977225684,22.886959842297852,2.0627770195378483,0.091778143295894,,,,,,,,,,
mfcc_4_i,True,-16.529726027707845,12.423365463983385,-15.14500769473018,16.636059265723162,True,-14.274530159917433,10.040413952604,-16.55506489134803,14.238888415329843,0.3238164321458675,True,-15.272731397837788,10.930925736271726,-15.14500769473018,13.877833188000722,True,-15.669323700862009,11.962495698294159,-17.002941588310087,14.849933733775778,0.8661044499806325,True,-17.7548936052248,11.258387549166473,-16.40637265722468,10.45130725526732,True,-15.151394276124437,11.23094617652383,-13.59970242094812,14.410704703388777,True,-10.629590041497652,14.111127609686594,-16.68597118830762,23.35711248357917,True,-14.348233564597756,9.096827017664683,-16.18061521667165,15.078098577768282,True,-16.963789447016605,8.306352722662032,-18.80713727533422,11.456975758556174,0.9836940589135901,0.4203042988187835,,,,,,,,,,
mfcc_5_i,True,-30.040593818584394,12.483069006689204,-30.370808938229487,16.02180910322042,True,-27.348088801347572,11.858883131434077,-26.359022483847333,14.147777980439304,0.27625799421253067,True,-28.128506923414403,12.654305924678555,-26.974916481984643,15.090770276769494,True,-29.53688075726967,11.695092136522277,-29.726363063127597,16.749954284589393,0.5696175447429407,True,-26.76778561954873,12.509510242014954,-27.00034376585839,11.897732909537549,True,-30.113821089276453,11.979053433797459,-29.87480899118461,10.855291739617613,True,-27.312285997941995,13.709867021190398,-28.21959782408528,22.551157834533868,True,-33.1216652452827,10.682473899784899,-32.96751965351842,20.342012182328165,True,-25.758633145738457,9.314964675902822,-23.862772160053574,9.355502181186452,0.9401076604736182,0.4442971171906921,,,,,,,,,,
mfcc_6_i,True,-2.382615640786437,8.996149893001137,-3.0549942854919094,12.365881561498652,False,0.029692317838734866,10.166685281489388,1.3067240417414006,8.18423811682026,0.13706550005057194,True,-0.8498105702998434,9.505337525345698,-1.629754030985083,12.638069304941826,False,-1.7018497756328237,9.813520244604856,-1.0199901034858847,8.191446384660399,0.7310509279161843,True,-3.6950241513042563,8.752736037020064,-4.259461323475172,11.608972865119213,True,1.809544769607531,12.04907827117066,0.7847718155328707,13.574376237620411,True,-3.5666748722224066,7.094400949322719,-3.545066655026687,7.967655601065466,True,-0.4958690144999192,7.648592898928233,0.761946716073524,8.85429020532829,True,-0.35325804662979754,4.773871252990298,1.395949707756497,5.662543721595494,1.55420476466085,0.1929196485152451,,,,,,,,,,
mfcc_7_i,True,-45.52390623936747,8.638299463254654,-45.542341566917074,11.134959351570544,True,-46.34141683984692,11.42104511100361,-47.75327316799837,15.278801665786688,0.6922705559188898,True,-45.54278461567156,9.87745533822357,-45.80397511995409,11.690417777349268,True,-46.39170896095806,10.309657198293865,-46.6448124644579,15.682179204899413,0.6813173406184663,True,-45.93808857396511,9.300251465000416,-46.16037346585631,13.288196349102947,True,-45.74247000328739,10.136631430353374,-47.20606317159945,12.765011878140477,True,-44.289828088755044,8.853380005454083,-43.01226619601417,10.846452399648797,True,-47.54432108736475,9.460099464970904,-48.37217038565008,15.369177253729575,True,-46.09063228158955,14.49886150601845,-43.912736538007664,13.702937288302806,0.17747071300239137,0.9495106912928054,,,,,,,,,,
mfcc_8_i,True,7.485060639680383,12.215170047557827,8.495411120298382,17.42274465487595,True,6.750829587505638,11.652840868813678,6.306198023742406,13.988636198849004,0.7614054187441262,True,7.691867586066038,12.856034522262805,8.428678230070624,17.82753662483555,True,6.420872469180737,10.654600021536194,6.306198023742406,11.693485525221847,0.5939033019527429,True,8.547493021272789,12.020347010735101,9.583849529864656,15.33244281256475,True,6.041019849457268,10.895652121900362,8.289504506040284,13.90822504885242,False,9.485661556546047,14.237365897331044,4.130884042755202,10.562353406456925,True,5.562280642315264,11.352598457170973,4.595319122975967,16.94038668531683,True,4.647034819830706,11.248346855991057,6.23757967763096,11.16200287452909,1.3571095809332974,0.8516142515766714,,,,,,,,,,
mfcc_9_i,True,-27.763455536178473,9.218735374807817,-28.378104057669976,11.697162044509643,True,-27.45214337744065,8.871460172773435,-26.86181418448006,9.338538840771243,0.8651107093685801,True,-28.276076727889837,9.480448939698013,-29.64684075254339,12.47843635201275,True,-26.771415300831837,8.40775311478604,-26.43919058561712,9.550773164391188,0.40799883792840896,True,-29.187154064730827,8.440245278270817,-29.67808573714978,13.061157218000172,True,-25.857032291189924,9.329550517569695,-25.99083754691162,8.863476884371813,False,-30.564639500567974,4.869740347753903,-32.92992305132039,9.585680867698649,True,-26.037228859144896,11.839298659786305,-25.58637973953273,20.622786487046767,True,-26.09496730510874,7.010319959639059,-26.54003282131766,6.03635384981046,4.451623034263719,0.3483223393864993,,,,,,,,,,
mfcc_10_i,True,64.66504949432257,11.273914488056434,63.16216584772913,13.441182389969136,True,64.62849612966563,9.839033205427162,63.54592766500576,11.311774378465067,0.9863655141288392,True,62.83941327165138,10.683782346027568,62.28229971815131,11.909045839886083,True,66.94871010718744,10.05429598753226,65.21725525904756,11.926685522261515,0.05374509215436921,True,67.28234850887604,11.158970912436686,67.41892297834369,13.302286995094676,True,62.16309220403586,10.186407305926283,59.9954034975836,7.473845601288851,True,62.813470085059755,7.6034755159639955,63.30383535995657,6.852794923452834,True,63.76503992309233,9.848297767444455,62.64004278143964,12.299476514799323,True,68.04078985731775,12.01949331712118,66.7284300009125,9.487816554378654,1.2620798860881408,0.29038554395356914,,,,,,,,,,
mfcc_11_i,True,-5.169118648274647,10.315903249014033,-5.606141709541692,14.861991146603964,True,-7.684808161374566,10.856365495635337,-6.437627202684244,15.392819580853,0.2434200520086312,True,-5.236701259687615,10.416864450302572,-5.606141709541692,13.652837357742479,True,-7.8274929753126,10.773491102486641,-6.474152995673215,16.387505791782477,0.23380190548471327,True,-7.355550019992925,11.265526456763315,-6.459271894948891,16.262369265575487,True,-6.98227800438656,8.886015041210074,-6.738035513644057,10.867802104223042,True,-1.6574021820806262,9.454147806954913,-1.309931717934859,13.61144101449041,True,-4.356209109890394,12.971476897188492,-1.16544194466961,13.554662417349245,True,-11.448978455638365,7.311693733398782,-12.91695831395247,11.585029765917847,1.3247247585089552,0.26640702908626845,,,,,,,,,,
mfcc_12_i,False,-12.96364481632526,1.2600861906514333,-13.213393688201904,1.8278408050537127,False,-12.942225643908175,1.5686207120519244,-13.321539878845215,2.061123371124264,0.9587318312773353,False,-12.980201022965568,1.3267919804237418,-13.34111499786377,2.2640266418456996,False,-12.919206910691686,1.5226514968322522,-13.189573764801025,1.6747415065765399,0.7362798100561196,True,-12.959293654470732,1.1064998867587779,-12.95221138000488,1.2822027206420898,False,-13.409430657663654,1.2657924022175675,-13.76214122772217,1.3252725601196254,True,-12.292494920583872,1.61724691563003,-12.26090908050537,3.0730295181274414,True,-12.998449897766111,1.1082078084589018,-13.29148197174072,1.5107917785644496,True,-12.151017242164567,2.260596099627035,-12.675140857696535,1.8021442890167236,6.2948984126700225,0.1781809432067279,,,,,,,,,,
duration_o,False,14.053938942307694,7.1223152127330875,13.904875,9.56153125,False,8.5115576875,5.8363881167603076,7.5594375,6.036875,5.1997156074458984e-05,False,13.327291517857143,6.378327523429992,12.645,6.399343750000002,False,8.93252884090909,7.207070405882861,6.8868125,6.749218749999999,0.0001606102442863571,False,12.617734848484847,6.731456927881921,10.397125,9.526249999999997,True,12.088546774193551,5.384921925399744,11.225375,6.3835625,True,9.62435576923077,6.185452995087577,9.5275,5.83375,False,11.142799999999998,9.979718985251205,6.825,14.7705625,True,6.9963461250000005,7.011705640018972,4.4231875,8.7190625,7.972072552168356,0.09260658612299869,,,,,,,,,,
f0_mean_o,True,151.31389558553016,43.93671580792736,143.55932537259406,65.53571190434029,False,159.62210770031774,56.61602235279578,152.35201894168506,69.7285419115529,0.646373332293102,False,153.835343912037,51.435295094858986,144.43055388231454,71.26515134851462,False,157.1682836588352,49.436998505834175,150.3398006669649,57.6899879359154,0.6896869886609227,True,147.44245788224086,48.61677423494517,144.1008826711437,63.37412650735381,False,155.39524273842324,56.13931990855661,151.953015212766,68.24020348560299,True,166.43559271287603,33.88243714652323,169.9393525551428,48.971146726136624,False,156.90173813125904,56.99891135300845,141.0908209831631,73.64757396377746,True,166.26766597768483,38.659911626548045,154.92343591153497,48.12377741881295,3.205260331492184,0.5240817319432389,,,,,,,,,,
f0_std_o,False,16.766380926214325,18.480885390393137,9.162485807290768,14.673891394433547,False,27.41132889757323,35.48280475729602,15.56307205107346,27.321627746977633,0.033875752633157716,False,18.993200431496735,27.71445940192499,8.953841190040567,14.947371017431003,False,25.54491752461007,28.979308116546413,17.271246218019275,26.78952063131034,0.01279505349147799,False,21.915766804848253,20.13591972764622,18.11101115032427,19.64660626473772,False,25.05905728920352,43.05443597947989,9.139601663769549,14.433687924810219,True,20.308805411519664,16.01167951015253,12.89847890471241,27.461111488871566,False,17.88638720336871,17.44187950263553,9.088921014089578,22.47565244995043,True,19.404279540134027,14.352293352601473,13.485561017130156,21.42120482764063,2.625965294047944,0.6222304439630848,,,,,,,,,,
f0_min_o,False,94.02761934180738,37.60018179283696,94.47392685145752,57.7663694166955,False,94.41987137477877,40.10584191841663,90.24705510170824,52.30850306369645,1.0,False,94.84083139592731,40.73586269188343,91.21572875725194,48.48429275421638,False,93.42053349071443,36.228551176614026,93.90548236006737,56.595613776097,0.8052859724902941,False,85.0201319897517,38.85718610042119,76.40769745634162,48.88832694418175,False,93.67629238938092,36.915115739910924,103.8021623626107,53.83184139995669,True,99.6078913125755,31.640850339319236,96.0707196127148,43.991579388231855,True,108.89942260284269,47.336979798432985,95.27232517562139,47.83105303430291,False,97.94583574057845,26.23652775373536,107.9455658154825,27.04130197158335,5.800967326509351,0.21451339358894847,,,,,,,,,,
f0_max_o,False,246.55041746991586,152.05613179968026,192.5037700763609,92.7435425637614,False,261.49256852446695,142.22463274443652,209.43081297024014,109.4966625575862,0.28644702659744414,False,241.3647969572095,142.2387104146076,193.59268792655268,93.43002723257786,False,269.45082654559786,152.7315370720325,219.2455794604414,110.03308284219244,0.22034334968442293,False,276.8855917610318,173.36578538038535,200.7019993235207,160.65972067576783,False,249.0056311013449,147.82204767954403,201.575470190701,100.286278120119,False,256.0750058444078,136.7780847797811,213.4142704641072,87.7474437973406,False,237.24633186172863,115.64671051838273,191.9039244539878,84.08446970225754,True,203.5244814313835,53.68592546003288,181.74008306003412,105.64464201655989,0.7059833427511535,0.9505890082036969,,,,,,,,,,
f0_median_o,True,152.7150993049195,45.96929390407989,142.08410974107602,67.36409357760157,False,157.36269298791504,58.65941051590186,156.06622739202902,60.33207950085574,0.8172154080066336,True,152.5598560794485,53.00703057528747,143.7986634754388,70.1751081887266,True,157.98278379151407,51.6804883397514,156.06622739202902,53.7291791431918,0.6114663951348427,True,147.78229241132178,50.09983611656525,142.9595055099534,61.42136920836799,True,150.6323384278106,56.008517741723516,152.0862030847281,67.27351280559307,True,168.36963396226628,41.92092621651387,170.7186291936482,49.799515390338,True,160.03865992842614,58.75088685449705,141.2087139721986,73.81965973504363,True,169.84889325051688,42.002958224851184,158.5446279445623,42.94879693858567,0.598911726568983,0.6643153392861233,,,,,,,,,,
f0_25_o,True,145.80594524055215,47.367604240626264,137.9305917660071,62.38299663141041,True,145.69763105173877,55.69760793603219,146.67018875659235,70.09816277944662,0.9917822751014318,True,147.4564166754497,52.63770166482488,140.1498515194244,67.26341122795374,True,143.5871842992497,50.0111957048644,141.68333047849745,62.84537826135005,0.7111827348366953,True,139.79899712911853,54.03751843630428,135.0326583330886,78.3182895856057,True,142.21855807460267,46.806826145412586,141.7809760265837,53.2503655429724,True,156.92376358429348,42.47170805256794,166.2031358061285,77.226953371147,True,147.99460104474073,61.44733758579779,132.5413130889303,80.56576324960615,True,161.66566189395655,44.627421503158565,150.82936525037175,37.55733112974639,0.4817917610153008,0.7490318055788743,,,,,,,,,,
f0_75_o,True,157.15003002079118,45.30529701950367,147.23703009852596,68.5940018796246,False,169.38659841519862,53.997168105795545,162.90807499818067,52.68239435648866,0.3055745184325821,True,158.95041679756974,50.43259451622669,151.11220673975907,67.93841392587603,True,168.20761237151743,49.05464418387977,162.90807499818067,50.29466045435794,0.3621936037428666,True,155.021162087906,46.83792525794616,148.3517341533609,58.618043958386494,False,161.50674761709712,52.993275180870164,156.0876242977883,67.05358791415013,True,177.49778629640616,34.84502522117233,175.4779788726672,51.43612408031191,True,164.35422650947206,60.47413790141573,142.8351030997957,76.70501639956446,True,175.89576756055052,41.9388644534607,162.8653906194377,49.45480303785101,3.607744919405093,0.46168567495338964,,,,,,,,,,
jitter_local_o,False,0.009121754278315835,0.012256473490912414,0.00548543511049124,0.006359098776623391,False,0.010130984801663967,0.008960754629409685,0.0070447379361847804,0.008972745243674847,0.17739437956527537,False,0.008737498310810655,0.01222783539600039,0.004973885071423222,0.005048321896257667,False,0.010711786080611296,0.008557198568928604,0.00766244053321625,0.010113538893643848,0.013830060390640896,False,0.008868934396907831,0.007226430632946103,0.007248233798854619,0.0071178657761172374,False,0.010942145386307797,0.015604734036531462,0.005775780179027058,0.006958869351123033,False,0.00720928394254806,0.004566950484793761,0.005710723655554479,0.00877578397781693,False,0.009321306380792272,0.00894833840479663,0.007197139606500112,0.007041468032077913,False,0.011899607989223092,0.009718316218419057,0.006511179677094593,0.014429360047352515,1.2548583173453949,0.8689865840470699,,,,,,,,,,
jitter_local_absolute_o,False,6.646143345958418e-05,8.672278690476311e-05,4.068321739964599e-05,5.066204125366762e-05,False,7.080864741232345e-05,6.097154185794322e-05,4.334851239441557e-05,8.611743433048937e-05,0.3463154657182044,False,6.397158434395106e-05,8.529480033314455e-05,3.6638314648590275e-05,4.647381360422904e-05,False,7.437274755519646e-05,6.028716058569399e-05,4.98512581084341e-05,7.732591747694467e-05,0.05485594978400974,False,7.466444277413261e-05,8.07487822708996e-05,4.531561047152685e-05,4.9368644416782013e-05,False,7.050029279311144e-05,8.747352035037586e-05,3.703708165336937e-05,5.616925726459132e-05,False,4.5405330366618214e-05,3.2380950175218805e-05,3.866759452720615e-05,4.373908031227229e-05,False,6.798135166931784e-05,6.695056166997549e-05,4.176332242340727e-05,6.004270055964652e-05,False,7.442304471890848e-05,5.933161619152465e-05,3.6584417764315865e-05,0.00010917615916281334,1.287781968271247,0.8634450661728112,,,,,,,,,,
jitter_rap_o,False,0.004977405110173965,0.00773058493827478,0.0026340644521794243,0.003308051785598128,False,0.004811788159885291,0.004550838568384333,0.0032419309057885367,0.004540070008396048,0.42152791729600725,False,0.004603356012431594,0.007488876677874489,0.0023467235890367805,0.002456289152997449,False,0.005272794561531157,0.004648279996615311,0.0038416659883258996,0.004764060220253387,0.055738907761538725,False,0.004500001920832466,0.004403059388886342,0.002888228119922662,0.0031587533103175462,False,0.0057891625739517,0.009454657030398765,0.002739556627945257,0.003874524565677232,False,0.003786743793811696,0.0027572716307793653,0.002473597081127679,0.0051279882255852414,False,0.004902861164200813,0.005169549024612738,0.004111508299456341,0.0038842124488700732,False,0.004882025930125235,0.00427079204421983,0.002965256261763953,0.004109242734612608,0.2547594124176271,0.9925443222591162,,,,,,,,,,
jitter_ppq5_o,False,0.004883852946815515,0.006168092418155052,0.0028804935657548783,0.003278059649065099,False,0.005210570059413719,0.00478394808467325,0.0038773636781913503,0.004004830561675176,0.3392951820533341,False,0.004672767217632276,0.006128618890897219,0.002706060035484351,0.0026825052717626514,False,0.005508926179519495,0.004668495158265498,0.00409929644622864,0.004964786839325651,0.03388888041597163,False,0.004774511648198644,0.0038182045561123757,0.003613763789201788,0.0030321190661673422,False,0.005846933495928953,0.007856630935974825,0.002850586419159798,0.0038980291363834778,False,0.0038147896945578364,0.002466612403981162,0.003011747960002339,0.004250824555819721,False,0.005126208592801718,0.005507146107236322,0.003978296942942141,0.0033223981711083617,False,0.00484606230007936,0.00368227922051335,0.003778543488419035,0.0030770244641124657,0.8443552653031929,0.9324046435733147,,,,,,,,,,
jitter_ddp_o,False,0.014932215330521898,0.023191754814824345,0.007902193356538273,0.00992415535679438,False,0.01443536447965587,0.013652515705153002,0.009725792717365608,0.013620210025188137,0.42152791729600725,False,0.013810068037294778,0.02246663003362347,0.0070401707671103415,0.007368867458992347,False,0.01581838368459347,0.013944839989845933,0.0115249979649777,0.014292180660760162,0.055738907761538725,False,0.013500005762497398,0.01320917816665903,0.008664684359767987,0.009476259930952637,False,0.0173674877218551,0.028363971091196302,0.00821866988383577,0.011623573697031691,False,0.011360231381435089,0.008271814892338096,0.007420791243383037,0.015383964676755726,False,0.014708583492602439,0.015508647073838215,0.01233452489836902,0.011652637346610218,False,0.014646077790375706,0.01281237613265949,0.008895768785291861,0.012327728203837825,0.2547594124176271,0.9925443222591162,,,,,,,,,,
shimmer_local_o,False,0.05326805042468674,0.03705897627773469,0.037550495302481876,0.04059176579905649,False,0.05883559262737068,0.03324747078908469,0.04919625160379204,0.045203773710261214,0.2422270485134692,False,0.051384935317287085,0.03697507753905436,0.03661061125171903,0.03891746961800071,False,0.06173842478248697,0.03234955117806588,0.05234504899430726,0.04104770806074133,0.02604424828572838,False,0.05388990664902161,0.03217645079541971,0.04329837721413183,0.037283858486759205,False,0.057926975265386184,0.039379800027897975,0.04455223568900217,0.044870895660557505,True,0.05384712398725593,0.028315907756103008,0.04712234684981274,0.0467239720377967,False,0.05754469700795035,0.037010900606498885,0.04438653955582261,0.03811145691736646,False,0.05709510607490449,0.03819443775546131,0.03377985433611091,0.05707368545731335,0.10347143498472633,0.9987069828166377,,,,,,,,,,
